Gridkm2Code,Area,Residents,Daytime,ElDom05,ElDom06,ElDom07,ElDom08,ElEc705,ElEc706,ElEc707,ElEc708,ElInd05,ElInd06,ElInd07,ElInd08,GasDom05,GasDom06,GasDom07,GasDom08,GasInd05,GasInd06,GasInd07,GasInd08,Other05,Other06,Other07,Other08,Motorcy05,Motorcy06,Motorcy07,Motorcy08,Taxi05,Taxi06,Taxi07,Taxi08,Cars05,Cars06,Cars07,Cars08,Bus05,Bus06,Bus07,Bus08,LGV05,LGV06,LGV07,LGV08,HGVRig05,HGVRig06,HGVRig07,HGVRig,HGVArt05,HGVArt06,HGVArt07,HGVArt08,dummy,Gridkm2Code;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
6614,1.34E+05,1.65E+01,1.15E+01,3.08E-02,3.10E-02,2.91E-02,2.90E-02,1.42E-02,1.37E-02,1.39E-02,1.30E-02,2.54E-02,3.62E-02,3.73E-02,2.56E-02,1.62E-01,1.62E-01,1.60E-01,1.62E-01,5.32E-02,4.90E-02,4.73E-02,4.39E-02,6.75E-03,6.27E-03,6.41E-03,6.41E-03,3.49E-03,3.51E-03,3.48E-03,3.17E-03,2.53E-02,2.43E-02,2.46E-02,2.22E-02,1.20E+00,1.21E+00,1.19E+00,1.11E+00,4.95E-02,5.08E-02,5.08E-02,4.61E-02,1.95E-01,2.10E-01,2.09E-01,2.02E-01,1.65E-01,1.66E-01,1.65E-01,1.77E-01,4.68E-01,4.83E-01,4.79E-01,4.81E-01,0,6614; 1.33825000000000E+0005; 1.65100000000000E+0001; 1.15000000000000E+0001; 3.08246901195677E-0002; 3.10311206876697E-0002; 2.91246234987934E-0002; 2.90307914223834E-0002; 1.41916750475771E-0002; 1.36508610799048E-0002; 1.39118848560999E-0002; 1.30486297531278E-0002; 2.53645162913810E-0002; 3.62268586641554E-0002; 3.72837490520828E-0002; 2.55675347839772E-0002; 1.61876539165935E-0001; 1.62301342566410E-0001; 1.60177325564037E-0001; 1.61756263504355E-0001; 5.32241127963921E-0002; 4.89743727538947E-0002; 4.73178100958196E-0002; 4.39424144016883E-0002; 6.74993836938618E-0003; 6.26968874194217E-0003; 6.41299591318656E-0003; 6.41299591318656E-0003; 3.48799418582334E-0003; 3.50931965773471E-0003; 3.48287607256461E-0003; 3.17408323928800E-0003; 2.53005398756469E-0002; 2.43485708095234E-0002; 2.45541483587490E-0002; 2.21912860709695E-0002; 1.20194368881189E+0000; 1.21414441780182E+0000; 1.18848049188480E+0000; 1.11366476528759E+0000; 4.94682706833620E-0002; 5.07972740928784E-0002; 5.08143344704075E-0002; 4.60937280081071E-0002; 1.95442831954428E-0001; 2.09803404739543E-0001; 2.08772957936786E-0001; 2.02181681078421E-0001; 1.64928640705890E-0001; 1.65844782979203E-0001; 1.64940582970161E-0001; 1.77351154603700E-0001; 4.67592533355171E-0001; 4.82964786527761E-0001; 4.78906975732466E-0001; 4.81416557266996E-0001;0
6615,9.86E+05,1.07E+02,7.91E+01,2.66E-02,2.67E-02,2.51E-02,2.50E-02,1.26E-02,1.21E-02,1.23E-02,1.15E-02,2.64E-02,3.77E-02,3.88E-02,2.66E-02,1.40E-01,1.40E-01,1.38E-01,1.39E-01,4.89E-02,4.52E-02,4.47E-02,4.12E-02,5.99E-03,5.57E-03,5.69E-03,5.69E-03,1.38E-03,2.05E-03,2.04E-03,2.74E-03,1.08E-02,9.70E-03,9.79E-03,8.04E-03,6.08E-01,5.75E-01,5.63E-01,4.74E-01,4.42E-02,4.01E-02,4.01E-02,3.14E-02,7.21E-02,8.56E-02,8.52E-02,9.22E-02,4.01E-02,5.05E-02,5.02E-02,6.48E-02,1.27E-02,1.72E-02,1.70E-02,2.39E-02,0,6615; 9.86044000000000E+0005; 1.06740000000000E+0002; 7.91300000000000E+0001; 2.65781159672610E-0002; 2.67403110689495E-0002; 2.51216016386795E-0002; 2.50105772971240E-0002; 1.25514233723470E-0002; 1.20754889947300E-0002; 1.22996215549505E-0002; 1.15332178624611E-0002; 2.64104796308978E-0002; 3.77197964750394E-0002; 3.88197362759975E-0002; 2.66219931575108E-0002; 1.39933042527820E-0001; 1.40089912165784E-0001; 1.38227967968456E-0001; 1.39454676960242E-0001; 4.89477263409606E-0002; 4.52476867621142E-0002; 4.46836506911461E-0002; 4.12064701920644E-0002; 5.99079937692630E-0003; 5.56534113373918E-0003; 5.69199455361583E-0003; 5.69199455361583E-0003; 1.38496788115580E-0003; 2.05099815953826E-0003; 2.03606370692026E-0003; 2.73809875091665E-0003; 1.07682034213779E-0002; 9.70415261508332E-0003; 9.78588690615546E-0003; 8.03925057555297E-0003; 6.08070941252466E-0001; 5.75316213532683E-0001; 5.63164547252506E-0001; 4.74159608945364E-0001; 4.41722904026679E-0002; 4.00562857985775E-0002; 4.00691363740861E-0002; 3.14385277832406E-0002; 7.20766783791674E-0002; 8.56439918423898E-0002; 8.52279110461954E-0002; 9.22113305529411E-0002; 4.00841865976546E-0002; 5.04752082622152E-0002; 5.01876332211059E-0002; 6.47638905181721E-0002; 1.27028517756364E-0002; 1.71589914323754E-0002; 1.70186770403366E-0002; 2.39053120324417E-0002;0
6616,1.00E+06,3.51E+01,5.28E+01,6.17E-03,6.12E-03,5.89E-03,5.70E-03,4.67E-03,4.51E-03,4.55E-03,4.25E-03,3.14E-02,4.49E-02,4.62E-02,3.17E-02,3.45E-02,3.33E-02,3.28E-02,3.23E-02,2.84E-02,2.73E-02,3.20E-02,2.81E-02,2.34E-03,2.18E-03,2.23E-03,2.23E-03,1.01E-03,1.86E-03,1.84E-03,2.90E-03,6.39E-03,5.39E-03,5.43E-03,4.32E-03,4.45E-01,4.02E-01,3.94E-01,3.21E-01,4.01E-02,3.53E-02,3.53E-02,2.61E-02,5.12E-02,6.37E-02,6.34E-02,7.47E-02,3.01E-02,4.08E-02,4.05E-02,5.61E-02,9.42E-03,1.42E-02,1.41E-02,2.02E-02,0,6616; 1.00000000000000E+0006; 3.51000000000000E+0001; 5.27800000000000E+0001; 6.16917808219178E-0003; 6.12374429223744E-0003; 5.88847031963470E-0003; 5.69543378995434E-0003; 4.66746575342466E-0003; 4.50707762557078E-0003; 4.55068493150685E-0003; 4.25468036529680E-0003; 3.14332191780822E-0002; 4.48925799086758E-0002; 4.62020547945205E-0002; 3.16864155251142E-0002; 3.44779680365297E-0002; 3.33469178082192E-0002; 3.27528538812785E-0002; 3.22783105022831E-0002; 2.83931506849315E-0002; 2.73336757990868E-0002; 3.20263698630137E-0002; 2.80523972602740E-0002; 2.34486301369863E-0003; 2.17773972602740E-0003; 2.22933789954338E-0003; 2.22933789954338E-0003; 1.00547945205479E-0003; 1.85639269406393E-0003; 1.84269406392694E-0003; 2.90045662100457E-0003; 6.38972602739726E-0003; 5.38892694063927E-0003; 5.43447488584475E-0003; 4.31780821917808E-0003; 4.45094748858447E-0001; 4.02119977168950E-0001; 3.93578881278539E-0001; 3.20984474885845E-0001; 4.00599315068493E-0002; 3.52697488584475E-0002; 3.52802511415525E-0002; 2.61316210045662E-0002; 5.12009132420091E-0002; 6.36893835616438E-0002; 6.33695205479452E-0002; 7.47309360730594E-0002; 3.00761415525114E-0002; 4.07803652968037E-0002; 4.05456621004566E-0002; 5.61164383561644E-0002; 9.42408675799087E-0003; 1.42369863013698E-0002; 1.41211187214611E-0002; 2.02094748858447E-0002;0
6617,1.00E+06,2.90E+01,5.05E+01,4.47E-03,4.40E-03,4.28E-03,4.08E-03,4.01E-03,3.88E-03,3.90E-03,3.65E-03,3.19E-02,4.55E-02,4.68E-02,3.21E-02,2.57E-02,2.44E-02,2.40E-02,2.33E-02,2.67E-02,2.58E-02,3.10E-02,2.70E-02,2.04E-03,1.89E-03,1.94E-03,1.94E-03,9.87E-04,1.90E-03,1.88E-03,3.01E-03,6.70E-03,5.64E-03,5.69E-03,4.51E-03,4.61E-01,4.16E-01,4.07E-01,3.31E-01,4.21E-02,3.70E-02,3.70E-02,2.73E-02,5.30E-02,6.64E-02,6.60E-02,7.82E-02,3.12E-02,4.26E-02,4.24E-02,5.90E-02,9.90E-03,1.50E-02,1.49E-02,2.14E-02,0,6617; 1.00000000000000E+0006; 2.90000000000000E+0001; 5.05000000000000E+0001; 4.46632420091324E-0003; 4.40353881278539E-0003; 4.28367579908676E-0003; 4.08390410958904E-0003; 4.00970319634703E-0003; 3.87557077625571E-0003; 3.90410958904110E-0003; 3.64726027397260E-0003; 3.18521689497717E-0002; 4.54908675799087E-0002; 4.68179223744292E-0002; 3.21090182648402E-0002; 2.56792237442922E-0002; 2.44406392694064E-0002; 2.39526255707763E-0002; 2.33361872146119E-0002; 2.66780821917808E-0002; 2.58390410958904E-0002; 3.09703196347032E-0002; 2.69549086757991E-0002; 2.04052511415525E-0003; 1.89497716894977E-0003; 1.94063926940639E-0003; 1.94063926940639E-0003; 9.86529680365297E-0004; 1.89520547945205E-0003; 1.88150684931507E-0003; 3.01255707762557E-0003; 6.69657534246575E-0003; 5.64063926940639E-0003; 5.68847031963470E-0003; 4.51027397260274E-0003; 4.61378767123288E-0001; 4.16354794520548E-0001; 4.07477397260274E-0001; 3.31186415525114E-0001; 4.20969178082192E-0002; 3.70235159817352E-0002; 3.70344748858447E-0002; 2.73375570776256E-0002; 5.30337899543379E-0002; 6.63867579908676E-0002; 6.60486301369863E-0002; 7.82335616438356E-0002; 3.11805936073059E-0002; 4.26010273972603E-0002; 4.23557077625571E-0002; 5.89745433789954E-0002; 9.90319634703196E-0003; 1.50279680365296E-0002; 1.49051369863013E-0002; 2.13900684931507E-0002;0
6618,1.00E+06,1.02E+02,1.23E+02,1.56E-02,1.54E-02,1.50E-02,1.43E-02,1.40E-02,1.36E-02,1.37E-02,1.28E-02,7.17E-02,1.02E-01,1.05E-01,7.22E-02,8.98E-02,8.55E-02,8.38E-02,8.16E-02,6.00E-02,5.81E-02,6.97E-02,6.07E-02,6.44E-03,5.98E-03,6.12E-03,6.12E-03,1.48E-04,1.41E-04,1.40E-04,1.29E-04,1.78E-04,1.63E-04,1.64E-04,1.47E-04,2.15E-02,2.02E-02,1.99E-02,1.82E-02,9.14E-04,8.76E-04,8.77E-04,8.15E-04,2.54E-03,2.42E-03,2.41E-03,2.23E-03,1.44E-03,1.38E-03,1.37E-03,1.27E-03,2.16E-04,2.07E-04,2.05E-04,1.90E-04,0,6618; 1.00000000000000E+0006; 1.01540000000000E+0002; 1.23140000000000E+0002; 1.56221461187214E-0002; 1.54018264840182E-0002; 1.49787671232876E-0002; 1.42812785388127E-0002; 1.40219178082191E-0002; 1.35573059360730E-0002; 1.36511415525114E-0002; 1.27562785388127E-0002; 7.16735159817352E-0002; 1.02364954337899E-0001; 1.05350342465753E-0001; 7.22495433789954E-0002; 8.98054794520548E-0002; 8.54715753424658E-0002; 8.37635844748858E-0002; 8.16070776255708E-0002; 6.00297945205479E-0002; 5.81444063926941E-0002; 6.96898401826484E-0002; 6.06551369863014E-0002; 6.44303652968037E-0003; 5.98458904109589E-0003; 6.12248858447489E-0003; 6.12248858447489E-0003; 1.47831050228311E-0004; 1.40753424657534E-0004; 1.40068493150685E-0004; 1.29337899543379E-0004; 1.78082191780822E-0004; 1.62557077625571E-0004; 1.63812785388128E-0004; 1.47146118721461E-0004; 2.14570776255708E-0002; 2.02348173515982E-0002; 1.98652968036530E-0002; 1.82187214611872E-0002; 9.14155251141552E-0004; 8.75570776255708E-0004; 8.76598173515982E-0004; 8.14840182648402E-0004; 2.53961187214612E-0003; 2.41643835616438E-0003; 2.41232876712329E-0003; 2.23413242009132E-0003; 1.44166666666666E-0003; 1.37990867579908E-0003; 1.37237442922374E-0003; 1.27100456621004E-0003; 2.16095890410959E-0004; 2.06849315068493E-0004; 2.05251141552511E-0004; 1.89726027397260E-0004;0
6619,1.00E+06,2.57E+02,3.29E+02,3.96E-02,3.90E-02,3.79E-02,3.62E-02,3.55E-02,3.43E-02,3.46E-02,3.23E-02,1.88E-01,2.69E-01,2.77E-01,1.90E-01,2.27E-01,2.16E-01,2.12E-01,2.07E-01,1.58E-01,1.53E-01,1.83E-01,1.59E-01,1.64E-02,1.53E-02,1.56E-02,1.56E-02,7.71E-04,7.34E-04,7.29E-04,6.74E-04,9.27E-04,8.46E-04,8.53E-04,7.66E-04,1.12E-01,1.05E-01,1.03E-01,9.49E-02,4.76E-03,4.56E-03,4.57E-03,4.24E-03,1.32E-02,1.26E-02,1.26E-02,1.16E-02,7.51E-03,7.19E-03,7.15E-03,6.62E-03,1.13E-03,1.08E-03,1.07E-03,9.89E-04,0,6619; 1.00000000000000E+0006; 2.57140000000000E+0002; 3.28530000000000E+0002; 3.95583333333333E-0002; 3.90006849315069E-0002; 3.79267123287671E-0002; 3.61614155251142E-0002; 3.55046803652968E-0002; 3.43301369863014E-0002; 3.45655251141553E-0002; 3.23013698630137E-0002; 1.88420776255708E-0001; 2.69104452054794E-0001; 2.76953196347032E-0001; 1.89932648401826E-0001; 2.27396347031963E-0001; 2.16422146118721E-0001; 2.12096347031963E-0001; 2.06635502283105E-0001; 1.57808675799087E-0001; 1.52855022831050E-0001; 1.83205936073059E-0001; 1.59456164383562E-0001; 1.64368721461187E-0002; 1.52689497716895E-0002; 1.56160958904109E-0002; 1.56160958904109E-0002; 7.70662100456621E-0004; 7.33789954337899E-0004; 7.28881278538813E-0004; 6.74200913242009E-0004; 9.26712328767123E-0004; 8.46461187214612E-0004; 8.52625570776256E-0004; 7.66438356164384E-0004; 1.11758904109589E-0001; 1.05393378995433E-0001; 1.03468493150684E-0001; 9.48928082191781E-0002; 4.76210045662100E-0003; 4.56141552511416E-0003; 4.56632420091324E-0003; 4.24486301369863E-0003; 1.32280821917808E-0002; 1.25856164383561E-0002; 1.25647260273972E-0002; 1.16363013698630E-0002; 7.51152968036530E-0003; 7.18926940639269E-0003; 7.15045662100457E-0003; 6.62271689497717E-0003; 1.12705479452054E-0003; 1.07910958904109E-0003; 1.07077625570776E-0003; 9.89269406392694E-0004;0
6620,1.00E+06,5.39E+01,8.76E+01,8.29E-03,8.17E-03,7.95E-03,7.58E-03,7.44E-03,7.19E-03,7.24E-03,6.77E-03,5.32E-02,7.60E-02,7.82E-02,5.37E-02,4.77E-02,4.54E-02,4.45E-02,4.33E-02,4.46E-02,4.32E-02,5.18E-02,4.51E-02,3.68E-03,3.42E-03,3.50E-03,3.50E-03,4.68E-04,4.45E-04,4.42E-04,4.09E-04,5.62E-04,5.13E-04,5.17E-04,4.65E-04,6.78E-02,6.39E-02,6.27E-02,5.75E-02,2.89E-03,2.77E-03,2.77E-03,2.57E-03,8.02E-03,7.63E-03,7.62E-03,7.06E-03,4.56E-03,4.36E-03,4.34E-03,4.02E-03,6.84E-04,6.55E-04,6.50E-04,6.00E-04,0,6620; 1.00000100000000E+0006; 5.38899999999999E+0001; 8.76200000000000E+0001; 8.29040266850144E-0003; 8.17350780822735E-0003; 7.94976373973398E-0003; 7.57921616507607E-0003; 7.44165922500744E-0003; 7.19451335343185E-0003; 7.24496992397985E-0003; 6.76985624384239E-0003; 5.32359056682039E-0002; 7.60316591281582E-0002; 7.82493509743933E-0002; 5.36642157421770E-0002; 4.76601121572394E-0002; 4.53602286123741E-0002; 4.44541792901129E-0002; 4.33095457315502E-0002; 4.45875124901131E-0002; 4.31868289592898E-0002; 5.17623911599833E-0002; 4.50516672770998E-0002; 3.68492782192149E-0003; 3.42271347226370E-0003; 3.50250791301720E-0003; 3.50250791301720E-0003; 4.67579441096358E-0004; 4.44862568836061E-0004; 4.41894535274414E-0004; 4.08675390411368E-0004; 5.61871584247137E-0004; 5.13355651027911E-0004; 5.17008615411476E-0004; 4.64725562671698E-0004; 6.77723066569171E-0002; 6.39118082343105E-0002; 6.27448002688984E-0002; 5.75445771586192E-0002; 2.88801081061933E-0003; 2.76620727945482E-0003; 2.76906115787948E-0003; 2.57431249418066E-0003; 8.02179563117241E-0003; 7.63218414863777E-0003; 7.61939877329529E-0003; 7.05649979281528E-0003; 4.55513243116894E-0003; 4.35958468151121E-0003; 4.33618287842899E-0003; 4.01609187431908E-0003; 6.83560960274656E-0004; 6.54679710617093E-0004; 6.49542729452704E-0004; 6.00227710274573E-0004;0
6621,1.00E+06,5.36E+01,6.66E+01,7.24E-03,7.35E-03,7.20E-03,6.99E-03,5.84E-03,5.75E-03,5.91E-03,5.48E-03,3.93E-02,5.61E-02,5.77E-02,3.96E-02,4.60E-02,4.39E-02,4.30E-02,4.16E-02,3.53E-02,3.42E-02,4.00E-02,3.51E-02,3.43E-03,3.18E-03,3.26E-03,3.26E-03,2.38E-04,2.33E-04,2.31E-04,2.21E-04,6.34E-04,6.04E-04,6.09E-04,5.57E-04,4.60E-02,4.49E-02,4.40E-02,4.10E-02,1.68E-03,1.68E-03,1.68E-03,1.60E-03,6.58E-03,6.76E-03,6.74E-03,6.69E-03,6.05E-03,6.04E-03,6.01E-03,6.15E-03,1.54E-02,1.60E-02,1.59E-02,1.62E-02,0,6621; 1.00000000000000E+0006; 5.35600000000000E+0001; 6.65600000000000E+0001; 7.23938356164384E-0003; 7.34668949771689E-0003; 7.20171232876712E-0003; 6.99474885844749E-0003; 5.83949771689498E-0003; 5.74543378995434E-0003; 5.91015981735160E-0003; 5.48413242009132E-0003; 3.92780821917808E-0002; 5.60969178082192E-0002; 5.77331050228310E-0002; 3.95944063926941E-0002; 4.60194063926941E-0002; 4.39238584474886E-0002; 4.29769406392694E-0002; 4.16337899543379E-0002; 3.53365296803653E-0002; 3.42108447488584E-0002; 4.00489726027397E-0002; 3.51010273972603E-0002; 3.42545662100457E-0003; 3.18162100456621E-0003; 3.25627853881279E-0003; 3.25627853881279E-0003; 2.38013698630137E-0004; 2.32762557077626E-0004; 2.31278538812785E-0004; 2.20890410958904E-0004; 6.34360730593607E-0004; 6.03881278538813E-0004; 6.08789954337899E-0004; 5.57420091324201E-0004; 4.60391552511416E-0002; 4.48635844748858E-0002; 4.39834474885845E-0002; 4.09860730593607E-0002; 1.67773972602740E-0003; 1.67888127853881E-0003; 1.68013698630137E-0003; 1.59726027397260E-0003; 6.58447488584475E-0003; 6.76301369863014E-0003; 6.73869863013699E-0003; 6.68675799086758E-0003; 6.05319634703196E-0003; 6.04360730593607E-0003; 6.00970319634703E-0003; 6.15262557077626E-0003; 1.53722602739726E-0002; 1.60095890410959E-0002; 1.58746575342466E-0002; 1.61786529680365E-0002;0
6622,1.00E+06,1.59E+03,8.72E+02,2.10E-01,2.10E-01,2.02E-01,1.95E-01,2.09E-01,2.01E-01,2.00E-01,1.86E-01,2.75E-01,3.93E-01,4.04E-01,2.77E-01,1.21E+00,1.17E+00,1.16E+00,1.12E+00,1.87E-01,1.86E-01,1.93E-01,1.66E-01,8.61E-02,7.99E-02,8.18E-02,8.18E-02,1.47E-02,1.43E-02,1.42E-02,1.45E-02,5.84E-02,5.67E-02,5.72E-02,5.43E-02,2.92E+00,2.93E+00,2.88E+00,2.80E+00,1.08E-01,1.18E-01,1.18E-01,1.23E-01,5.26E-01,5.60E-01,5.59E-01,5.74E-01,4.73E-01,4.81E-01,4.79E-01,5.12E-01,1.05E+00,1.09E+00,1.09E+00,1.12E+00,0,6622; 1.00000200000000E+0006; 1.58987000000000E+0003; 8.72450000000000E+0002; 2.09775836156090E-0001; 2.10279488116823E-0001; 2.01818774444643E-0001; 1.95453946991649E-0001; 2.08991933614306E-0001; 2.00540694809021E-0001; 1.99676312976141E-0001; 1.86121088945037E-0001; 2.74929358817081E-0001; 3.92656406468009E-0001; 4.04108438358466E-0001; 2.77136203718460E-0001; 1.21001869868406E+0000; 1.17241466430309E+0000; 1.15539620518932E+0000; 1.11654240161839E+0000; 1.87164351698694E-0001; 1.85564354898687E-0001; 1.92807262787301E-0001; 1.66053777481486E-0001; 8.60508552955497E-0002; 7.99343150172147E-0002; 8.17526903758978E-0002; 8.17526903758978E-0002; 1.46742857199217E-0002; 1.43342179069066E-0002; 1.42378710676368E-0002; 1.45054504411539E-0002; 5.84381251328822E-0002; 5.67254573253411E-0002; 5.71667806436077E-0002; 5.43380191778429E-0002; 2.91689268219637E+0000; 2.93495474652886E+0000; 2.87764287485124E+0000; 2.79657328813196E+0000; 1.07823528645180E-0001; 1.18046795869878E-0001; 1.18151818490883E-0001; 1.23493588629261E-0001; 5.25720638056441E-0001; 5.60155957313656E-0001; 5.58593403361138E-0001; 5.73663807010286E-0001; 4.72854419587964E-0001; 4.81057371218591E-0001; 4.78519819216069E-0001; 5.12408450068945E-0001; 1.05341067856677E+0000; 1.09466402071762E+0000; 1.08565228075023E+0000; 1.11650336060058E+0000;0
6623,1.00E+06,5.94E+03,2.41E+03,7.12E-01,7.19E-01,6.86E-01,6.80E-01,5.87E-01,5.67E-01,5.57E-01,5.16E-01,5.82E-01,8.32E-01,8.56E-01,5.87E-01,4.30E+00,4.12E+00,4.10E+00,3.95E+00,1.51E-01,7.14E-01,4.27E-01,4.15E-01,3.14E-01,2.91E-01,2.98E-01,2.98E-01,7.75E-03,6.99E-03,6.94E-03,6.92E-03,2.50E-02,2.42E-02,2.43E-02,2.41E-02,1.44E+00,1.43E+00,1.40E+00,1.40E+00,1.06E-01,1.06E-01,1.06E-01,1.12E-01,2.54E-01,2.58E-01,2.57E-01,2.56E-01,2.21E-01,2.17E-01,2.16E-01,2.25E-01,3.34E-01,3.45E-01,3.42E-01,3.40E-01,0,6623; 1.00000100000000E+0006; 5.94093000000000E+0003; 2.40625000000000E+0003; 7.12128054995233E-0001; 7.18738208202431E-0001; 6.85931734159590E-0001; 6.79818840729104E-0001; 5.86774413225587E-0001; 5.66836990240635E-0001; 5.56547046192680E-0001; 5.16301424337845E-0001; 5.82471335336884E-0001; 8.31888095052544E-0001; 8.56151541108733E-0001; 5.87146787282436E-0001; 4.29832024505875E+0000; 4.11830101868528E+0000; 4.10064692675033E+0000; 3.94727196597004E+0000; 1.51003616119672E-0001; 7.14061386395235E-0001; 4.27483476626112E-0001; 4.14575955287058E-0001; 3.13753567524971E-0001; 2.91453247359538E-0001; 2.98077669958860E-0001; 2.98077669958860E-0001; 7.75147626678857E-0003; 6.98743593493849E-0003; 6.94234465582886E-0003; 6.91688806028089E-0003; 2.49938106226277E-0002; 2.41753182904351E-0002; 2.43433546520791E-0002; 2.41323959589282E-0002; 1.44145015672336E+0000; 1.42824320645999E+0000; 1.40227930548325E+0000; 1.39585191465037E+0000; 1.05902747978530E-0001; 1.05993843777845E-0001; 1.06132998889832E-0001; 1.11649317574426E-0001; 2.54035362402994E-0001; 2.57605906777655E-0001; 2.57316523505394E-0001; 2.56178396789640E-0001; 2.20507770359810E-0001; 2.16859029716313E-0001; 2.15791679185490E-0001; 2.24567127031046E-0001; 3.33659712002388E-0001; 3.44619860859591E-0001; 3.41953767635273E-0001; 3.40068723858217E-0001;0
6624,9.72E+05,3.14E+03,1.53E+03,4.23E-01,4.25E-01,4.09E-01,4.10E-01,2.94E-01,2.89E-01,2.94E-01,2.69E-01,5.26E-01,7.51E-01,7.73E-01,5.30E-01,2.42E+00,2.40E+00,2.40E+00,2.32E+00,1.60E-01,5.24E-01,3.91E-01,3.63E-01,1.74E-01,1.62E-01,1.65E-01,1.65E-01,1.54E-02,1.43E-02,1.42E-02,1.20E-02,5.91E-02,5.75E-02,5.80E-02,5.43E-02,2.89E+00,2.93E+00,2.87E+00,2.76E+00,1.11E-01,1.17E-01,1.17E-01,1.22E-01,5.16E-01,5.52E-01,5.50E-01,5.33E-01,5.20E-01,5.37E-01,5.34E-01,5.65E-01,1.57E+00,1.67E+00,1.65E+00,1.59E+00,0,6624; 9.71790000000000E+0005; 3.13730000000000E+0003; 1.53308000000000E+0003; 4.22524789611751E-0001; 4.24697732156557E-0001; 4.08874768168950E-0001; 4.09570067494429E-0001; 2.93800321686653E-0001; 2.89466770847621E-0001; 2.93645497474627E-0001; 2.68775419422079E-0001; 5.26136840827695E-0001; 7.51432499862209E-0001; 7.73347643883262E-0001; 5.30359735818678E-0001; 2.41529365313296E+0000; 2.40044180580759E+0000; 2.40310095276330E+0000; 2.32095872038799E+0000; 1.59744403316180E-0001; 5.23736243257922E-0001; 3.90796750768400E-0001; 3.62936028092207E-0001; 1.74168663288163E-0001; 1.61788129902542E-0001; 1.65466790770372E-0001; 1.65466790770372E-0001; 1.53520305536067E-0002; 1.43443810158545E-0002; 1.42438275063749E-0002; 1.20248370927424E-0002; 5.90925722391213E-0002; 5.75110863768273E-0002; 5.79823722179863E-0002; 5.42662387222074E-0002; 2.88713112896547E+0000; 2.93198457246034E+0000; 2.87178133032387E+0000; 2.75884035678453E+0000; 1.11433023304309E-0001; 1.17081287785976E-0001; 1.17163633592221E-0001; 1.22280703015632E-0001; 5.15523511877366E-0001; 5.52200169521940E-0001; 5.49877806341553E-0001; 5.33055415649913E-0001; 5.19661476742937E-0001; 5.36698483394645E-0001; 5.33792768896413E-0001; 5.65318408561220E-0001; 1.56742234978422E+0000; 1.66757470244736E+0000; 1.65362325541423E+0000; 1.59225883168757E+0000;0
6625,5.64E+05,3.64E+02,1.56E+02,1.08E-01,1.08E-01,1.05E-01,1.07E-01,1.23E-01,1.23E-01,1.32E-01,1.19E-01,1.15E-01,1.65E-01,1.70E-01,1.16E-01,4.18E-01,4.63E-01,4.66E-01,4.52E-01,5.23E-02,4.81E-02,7.07E-02,5.82E-02,3.50E-02,3.25E-02,3.33E-02,3.33E-02,1.60E-02,1.52E-02,1.51E-02,1.33E-02,7.02E-02,6.84E-02,6.90E-02,6.43E-02,3.41E+00,3.48E+00,3.40E+00,3.26E+00,1.05E-01,1.11E-01,1.11E-01,1.10E-01,6.20E-01,6.67E-01,6.64E-01,6.39E-01,6.47E-01,6.65E-01,6.61E-01,6.88E-01,2.03E+00,2.16E+00,2.14E+00,2.06E+00,0,6625; 5.63776000000000E+0005; 3.64140000000000E+0002; 1.55870000000000E+0002; 1.07777835661017E-0001; 1.08167008652939E-0001; 1.05378205521957E-0001; 1.06642714020685E-0001; 1.23023616750407E-0001; 1.23217798279675E-0001; 1.31896639476231E-0001; 1.18846385312655E-0001; 1.15487591561349E-0001; 1.64939086853887E-0001; 1.69749483716062E-0001; 1.16413142938080E-0001; 4.18348209865792E-0001; 4.63126389521717E-0001; 4.65809698829186E-0001; 4.51725159731823E-0001; 5.22506250741899E-0002; 4.80792656534854E-0002; 7.07381645406239E-0002; 5.81935112931928E-0002; 3.50265816897517E-0002; 3.25366439781647E-0002; 3.32769230928725E-0002; 3.32769230928725E-0002; 1.59844403373262E-0002; 1.52399090723424E-0002; 1.51313779986325E-0002; 1.32559772435932E-0002; 7.01576447862838E-0002; 6.84231724403902E-0002; 6.89957953442178E-0002; 6.43477901259142E-0002; 3.40745151187997E+0000; 3.47545858104336E+0000; 3.40270489727194E+0000; 3.26391410481497E+0000; 1.04947320960661E-0001; 1.10741584403352E-0001; 1.10786940672962E-0001; 1.10349171677886E-0001; 6.20301859905110E-0001; 6.66738378168654E-0001; 6.63607985632170E-0001; 6.39203275331736E-0001; 6.46937734200338E-0001; 6.65126003280684E-0001; 6.61465306859786E-0001; 6.87946281394962E-0001; 2.03088103484606E+0000; 2.16178773324138E+0000; 2.14365879178155E+0000; 2.05926454290470E+0000;0
