MLSOACode;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
E02000406; 4.58019000000000E+0005; 6.00697000000000E+0003; 2.62400000000000E+0003; 1.50938061521465E+0000; 1.50539083037980E+0000; 1.47822450307913E+0000; 1.44981323729457E+0000; 1.00367513816026E+0000; 1.05252507869382E+0000; 9.93707156233404E-0001; 9.43601809264737E-0001; 8.61434872380372E-0001; 8.96154574194102E-0001; 7.84380034243360E-0001; 9.61945896822828E-0001; 1.15511364252092E+0001; 1.10569090566630E+0001; 1.08592432323274E+0001; 1.04055131269553E+0001; 1.55763712260905E+0000; 1.38632386698560E+0000; 1.49230838372929E+0000; 1.03588053778671E+0000; 4.40977648421815E-0001; 4.25214907786173E-0001; 4.31575932808355E-0001; 4.31575932808355E-0001; 1.85394893141210E-0002; 1.83371089239474E-0002; 1.81913053177262E-0002; 1.73797898615619E-0002; 9.30845115286587E-0002; 8.26145664173111E-0002; 8.31407055843758E-0002; 7.78920249973479E-0002; 1.70697191770703E+0000; 1.56787004339644E+0000; 1.53375872893790E+0000; 1.44641065467554E+0000; 4.13793874535782E-0001; 4.26710080151507E-0001; 4.27662663712152E-0001; 4.17258766388238E-0001; 2.80997694648088E-0001; 2.73046537988828E-0001; 2.73065479995790E-0001; 2.63236821514882E-0001; 1.48540227753308E-0001; 1.46978758363606E-0001; 1.46274664025872E-0001; 1.43980687287992E-0001; 2.99844493101476E-0002; 3.09116107035539E-0002; 3.06853035677440E-0002; 2.97818196830402E-0002;0
E02000407; 5.22148000000000E+0005; 6.03001000000000E+0003; 3.63606000000000E+0003; 1.39024772381231E+0000; 1.46523346151127E+0000; 1.32006586036612E+0000; 1.34330364284127E+0000; 1.30520058817103E+0000; 1.21250131569268E+0000; 1.22015410840846E+0000; 1.14819743718982E+0000; 1.92858509333574E+0000; 2.00631327852146E+0000; 1.75606778749516E+0000; 2.15360483353571E+0000; 1.04641133693510E+0001; 9.88716791855547E+0000; 9.75162446288344E+0000; 9.28193354476064E+0000; 1.96127212029634E+0000; 1.80942045928090E+0000; 1.74485160578171E+0000; 1.65553469977878E+0000; 4.02272053029420E-0001; 3.87894973216187E-0001; 3.93696001724944E-0001; 3.93696001724944E-0001; 1.92863319110735E-0002; 1.83593566763887E-0002; 1.82463269131029E-0002; 1.76573478371027E-0002; 9.91469973890431E-0002; 9.13656524473213E-0002; 9.19347365359733E-0002; 8.95176048862859E-0002; 1.75961587265641E+0000; 1.66480510800433E+0000; 1.63569393173677E+0000; 1.59224087447975E+0000; 3.81461896263216E-0001; 3.79630901548479E-0001; 3.80394125733452E-0001; 3.80756170777942E-0001; 2.92024089952557E-0001; 2.85440160897715E-0001; 2.85529141775195E-0001; 2.81964003767647E-0001; 2.35878905272331E-0001; 2.35842831943623E-0001; 2.34827094457692E-0001; 2.41393533413767E-0001; 5.73052154809901E-0002; 5.74818654785433E-0002; 5.70603540982432E-0002; 5.64243703818050E-0002;0
E02000408; 5.17846000000000E+0005; 6.11399000000000E+0003; 4.05699000000000E+0003; 1.18466003635678E+0000; 1.20692406446464E+0000; 1.30788627468222E+0000; 1.30264481408120E+0000; 1.03695983416519E+0000; 1.09405597690341E+0000; 1.03343517951785E+0000; 9.37701423795587E-0001; 2.41450614970121E+0000; 2.51180703094026E+0000; 2.19851375218002E+0000; 2.69620847946244E+0000; 8.73151217344160E+0000; 8.24104046411993E+0000; 8.09983295398711E+0000; 7.69611196974923E+0000; 2.43690156152099E+0000; 2.68044640199709E+0000; 2.14082748495052E+0000; 2.17178333919446E+0000; 4.16553160839041E-0001; 4.01665137765874E-0001; 4.07673738161291E-0001; 4.07673738161291E-0001; 2.04667606527545E-0002; 1.94646291856977E-0002; 1.93458106945530E-0002; 1.82865846278553E-0002; 8.12002041403081E-0002; 7.55315260331006E-0002; 7.60043751305130E-0002; 7.31121699286244E-0002; 1.52611638371289E+0000; 1.45441504559006E+0000; 1.42907606547297E+0000; 1.37444380821808E+0000; 3.15555459383854E-0001; 3.12845560104371E-0001; 3.13420694507704E-0001; 3.09926901806124E-0001; 2.71373277403023E-0001; 2.68020347439553E-0001; 2.68098163631341E-0001; 2.62447561806646E-0001; 2.06344953279158E-0001; 2.07810895702372E-0001; 2.06867401932244E-0001; 2.09282790072266E-0001; 5.09486635869266E-0002; 5.02417045867394E-0002; 4.98759905295799E-0002; 4.92885113479463E-0002;0
E02000409; 6.94072000000000E+0005; 5.98502000000000E+0003; 2.98599000000000E+0003; 8.35022853155234E-0001; 8.71206478335173E-0001; 8.17095101156981E-0001; 8.43788869613674E-0001; 6.15617674920729E-0001; 6.47689670293835E-0001; 6.30913549637133E-0001; 6.11109997088981E-0001; 9.09143701539051E-0001; 9.45786367432253E-0001; 8.27818331692037E-0001; 1.01521730326189E+0000; 5.67479123005990E+0000; 5.54759205169245E+0000; 5.41216813346539E+0000; 5.06473253653208E+0000; 1.01744803389392E+0000; 8.75153965314403E-0001; 8.99982459414551E-0001; 8.77244237053874E-0001; 2.94029803653336E-0001; 2.83520057477226E-0001; 2.87760633152635E-0001; 2.87760633152635E-0001; 6.72360600437226E-0003; 6.42048453015362E-0003; 6.37936658736759E-0003; 5.99400922757688E-0003; 2.19714549636028E-0002; 1.97563491498336E-0002; 1.98948343811369E-0002; 1.84389302629690E-0002; 4.91884574658368E-0001; 4.59228868969471E-0001; 4.51011201396026E-0001; 4.21584569990002E-0001; 5.29472459820336E-0002; 5.28906676927600E-0002; 5.29574432318445E-0002; 5.23576146824819E-0002; 8.04196238033231E-0002; 7.71874245567986E-0002; 7.71150569774952E-0002; 7.37550631647916E-0002; 4.81882552839780E-0002; 4.85198303746046E-0002; 4.82650636011023E-0002; 4.74038894073916E-0002; 9.08459827914633E-0003; 8.79397665953464E-0003; 8.72753006399241E-0003; 8.32144926103754E-0003;0
E02000410; 7.52182000000000E+0005; 6.23302000000000E+0003; 2.98800000000000E+0003; 1.41931154109950E+0000; 1.40732161405268E+0000; 1.38046064436775E+0000; 1.33203000794195E+0000; 6.15106948091318E-0001; 6.14194837645494E-0001; 5.90975176767004E-0001; 5.45885960588403E-0001; 1.47402921368649E+0000; 1.53343795680267E+0000; 1.34217264574642E+0000; 1.64601773065003E+0000; 8.76734128358544E+0000; 8.28548517276295E+0000; 8.17528826848462E+0000; 8.04618153900842E+0000; 2.56989060708845E+0000; 2.43242099341813E+0000; 2.14220004609056E+0000; 2.02194048440793E+0000; 2.89726343676490E-0001; 2.79371537751678E-0001; 2.83549185712109E-0001; 2.83549185712109E-0001; 7.32890607974760E-0003; 6.99502205631788E-0003; 6.95116183687643E-0003; 6.48767010616990E-0003; 1.68122747034081E-0002; 1.55919285977724E-0002; 1.56928526321273E-0002; 1.46195672622659E-0002; 4.63189565665329E-0001; 4.39218665734122E-0001; 4.31563160373275E-0001; 4.02258007871383E-0001; 3.33656375231930E-0002; 3.22600261092450E-0002; 3.23069216379903E-0002; 3.09610654926382E-0002; 7.48319085166518E-0002; 7.15721380897213E-0002; 7.15486144426160E-0002; 6.74057207737139E-0002; 4.36349994911000E-0002; 4.18613164993622E-0002; 4.16367036108732E-0002; 3.88845886650211E-0002; 6.70302530128207E-0003; 6.43515925521232E-0003; 6.38780843007137E-0003; 5.96605220229355E-0003;0
E02000411; 1.39359300000000E+0006; 6.61400000000000E+0003; 5.60398000000000E+0003; 4.52986383375947E-0001; 4.68713281385028E-0001; 4.70433810187180E-0001; 4.37182158229691E-0001; 4.87144745165421E-0001; 4.85506130703498E-0001; 4.64863880794687E-0001; 4.33656646940612E-0001; 1.63015991904006E+0000; 1.69586357516573E+0000; 1.48433592865159E+0000; 1.82035698944446E+0000; 3.41533076746820E+0000; 3.24060395744495E+0000; 3.20309374276768E+0000; 3.06729696868087E+0000; 8.53882946314780E-0001; 8.62737476921741E-0001; 7.38124713449303E-0001; 6.72912215707640E-0001; 1.75323310248791E-0001; 1.69057272793040E-0001; 1.71586050390222E-0001; 1.71586050390222E-0001; 2.51119877976991E-0002; 2.33710623248305E-0002; 2.32205037674912E-0002; 2.07204781037284E-0002; 1.11871069764290E-0001; 1.03551112141659E-0001; 1.04308574045748E-0001; 9.48621304162995E-0002; 1.80526476374346E+0000; 1.72771735890723E+0000; 1.69615551787430E+0000; 1.56901225660354E+0000; 1.90112207147919E-0001; 1.80124801215604E-0001; 1.80336877442454E-0001; 1.54649523318993E-0001; 3.79656502175037E-0001; 3.76032611763344E-0001; 3.75579133975841E-0001; 3.56339585229097E-0001; 3.41467053788596E-0001; 3.68556289930722E-0001; 3.66712070474826E-0001; 3.58597717846167E-0001; 9.96013664845387E-0002; 1.08235219858924E-0001; 1.07402069104464E-0001; 1.17620637304903E-0001;0
E02000412; 7.71561000000000E+0005; 5.46497000000000E+0003; 6.95697000000000E+0003; 8.77068825999008E-0001; 8.80767370855522E-0001; 8.77956843689576E-0001; 8.67006647538866E-0001; 5.67402469070308E-0001; 5.94183111875451E-0001; 5.79091397698359E-0001; 5.33037279302230E-0001; 4.30122169041177E+0000; 4.47457866342111E+0000; 3.91646797825666E+0000; 4.80306531397042E+0000; 5.96704167763225E+0000; 5.69111555433618E+0000; 5.50554500912486E+0000; 5.38007115729253E+0000; 4.06464368720711E+0000; 3.70055835747182E+0000; 3.36733793051303E+0000; 2.56461521205137E+0000; 2.83972285586324E-0001; 2.73822814484156E-0001; 2.77917431209655E-0001; 2.77917431209655E-0001; 2.07895564432418E-0002; 2.06368682965132E-0002; 2.04801854017597E-0002; 1.96377374294024E-0002; 9.43310921376559E-0002; 8.89332998342641E-0002; 8.94724428639919E-0002; 8.32718541612305E-0002; 1.64859271034001E+0000; 1.58864944487591E+0000; 1.55421013033892E+0000; 1.45578013082048E+0000; 4.72282932035446E-0001; 4.94777949978049E-0001; 4.95918672469597E-0001; 4.95148425868949E-0001; 2.84063572976374E-0001; 2.81489179804786E-0001; 2.81645122931387E-0001; 2.65521284227571E-0001; 1.58147339788692E-0001; 1.58138314617229E-0001; 1.57441896878225E-0001; 1.54600299449863E-0001; 3.48063874943815E-0002; 3.34532035893622E-0002; 3.32152941514362E-0002; 3.18331113348288E-0002;0
E02000413; 1.21891300000000E+0006; 6.45694000000000E+0003; 2.71598000000000E+0003; 8.54211758633798E-0001; 8.82589745252738E-0001; 8.84930516371786E-0001; 8.51817417814818E-0001; 3.97838654409754E-0001; 3.70304858831347E-0001; 3.71241860313546E-0001; 3.41411872597153E-0001; 6.87990037024792E-0001; 7.15717788632148E-0001; 6.26447442522025E-0001; 7.68260860853015E-0001; 5.72554151633576E+0000; 5.55918558951696E+0000; 5.41866027897069E+0000; 5.39631965372606E+0000; 9.38912009958480E-0001; 8.90800331953824E-0001; 8.52165058944445E-0001; 6.72342065445413E-0001; 1.82177157043063E-0001; 1.75664598715166E-0001; 1.78292323611470E-0001; 1.78292323611470E-0001; 1.06041782934924E-0002; 1.02670263358796E-0002; 1.02029674639332E-0002; 9.87405699861776E-0003; 4.31402787363351E-0002; 4.02014375058110E-0002; 4.04713463785442E-0002; 3.91861418467889E-0002; 8.74470470540173E-0001; 8.36111755789359E-0001; 8.21325207461681E-0001; 7.93537892341813E-0001; 8.90436114186280E-0002; 8.69149650729115E-0002; 8.70406478304438E-0002; 8.69849241041162E-0002; 1.37223188081415E-0001; 1.33380873257810E-0001; 1.33323370118373E-0001; 1.30464508824460E-0001; 5.86500180130926E-0002; 5.77644322044298E-0002; 5.74797261068902E-0002; 5.49053836038740E-0002; 1.00577111621951E-0002; 9.46076489057750E-0003; 9.39136777930222E-0003; 9.20490401607807E-0003;0
E02000414; 4.09314000000000E+0005; 5.96700000000000E+0003; 2.88599000000000E+0003; 1.87388987606237E+0000; 1.81559710898844E+0000; 1.77376327599963E+0000; 1.79553904681099E+0000; 1.32502298142992E+0000; 1.32000344579213E+0000; 1.14681412711408E+0000; 1.11635554693438E+0000; 1.60377119904574E+0000; 1.66840796973968E+0000; 1.46030669022496E+0000; 1.79088876693409E+0000; 1.37260261812820E+0001; 1.31972714542784E+0001; 1.28188113520956E+0001; 1.20826140933924E+0001; 1.93865326466827E+0000; 2.30842107508402E+0000; 2.68064928906664E+0000; 1.16653333298527E+0000; 4.97882268010383E-0001; 4.80088546862115E-0001; 4.87267280461219E-0001; 4.87267280461219E-0001; 1.05709222846476E-0002; 1.00638928486270E-0002; 1.00019783630403E-0002; 9.25370554849507E-0003; 1.78949596990246E-0002; 1.64949114213440E-0002; 1.65983811247343E-0002; 1.50413154804531E-0002; 6.06731280400710E-0001; 5.72686680150414E-0001; 5.62717611288722E-0001; 5.16495658857476E-0001; 3.45811924587130E-0002; 3.31429356921793E-0002; 3.31906265797258E-0002; 3.08847303327409E-0002; 9.77847264795403E-0002; 9.31514591414708E-0002; 9.31143662289346E-0002; 8.63007049795288E-0002; 6.35025084737504E-0002; 6.07749243789860E-0002; 6.04385781194476E-0002; 5.59698582881174E-0002; 9.43331333551228E-0003; 9.03756263710015E-0003; 8.97146474032518E-0003; 8.29179986926784E-0003;0
E02000415; 7.04104000000000E+0005; 5.89901000000000E+0003; 2.83599000000000E+0003; 1.07312703312249E+0000; 1.05756384214100E+0000; 1.03405425215567E+0000; 1.01400658977993E+0000; 6.17547379234709E-0001; 6.12198114983740E-0001; 5.99549668280117E-0001; 5.32483798704083E-0001; 9.03023704935245E-0001; 9.39418935465480E-0001; 8.22246637029077E-0001; 1.00838397705569E+0000; 7.63932733811065E+0000; 7.30454339014987E+0000; 7.16632423204189E+0000; 6.87008355371122E+0000; 8.49312675478047E-0001; 8.97838352491203E-0001; 7.41995351506551E-0001; 6.91149941423660E-0001; 2.85910505541237E-0001; 2.75691066445300E-0001; 2.79815774931962E-0001; 2.79815774931962E-0001; 1.20638117127466E-0002; 1.18716895651623E-0002; 1.17862479012155E-0002; 1.13373143766069E-0002; 3.46491077205438E-0002; 3.34031510081507E-0002; 3.35981914668376E-0002; 3.20017131653496E-0002; 7.38569416400556E-0001; 7.19106713272484E-0001; 7.03630585238887E-0001; 6.67550208050938E-0001; 1.99062215643009E-0001; 2.00949065899200E-0001; 2.01443881759476E-0001; 1.99288222625062E-0001; 1.24541358227123E-0001; 1.23340311080030E-0001; 1.23395272605795E-0001; 1.17654792538690E-0001; 8.00552722934714E-0002; 8.09776207302709E-0002; 8.05962947462047E-0002; 7.95688871097135E-0002; 1.62277552708979E-0002; 1.61857640167001E-0002; 1.60701664713603E-0002; 1.57906571190941E-0002;0
E02000416; 6.28542000000000E+0005; 5.81799000000000E+0003; 3.37599000000000E+0003; 1.30656130054640E+0000; 1.64278335152358E+0000; 1.73069972373115E+0000; 1.72669102629614E+0000; 7.68199700665521E-0001; 7.32776342332823E-0001; 8.11794466890389E-0001; 6.72422489277897E-0001; 1.76726419505697E+0000; 1.83849213027601E+0000; 1.60917763744286E+0000; 1.97345457703382E+0000; 7.65247100308928E+0000; 7.17436136793146E+0000; 7.09249945103802E+0000; 6.93120459149433E+0000; 1.29902047427322E+0000; 1.22859856475265E+0000; 1.14169925967248E+0000; 1.14404432587766E+0000; 3.25075903356480E-0001; 3.13456637902410E-0001; 3.18146407074521E-0001; 3.18146407074521E-0001; 1.32663693430744E-0002; 1.24323742986032E-0002; 1.23566391214376E-0002; 1.17676482831928E-0002; 5.20240732814882E-0002; 4.98762454513671E-0002; 5.02022517895260E-0002; 4.73887898483450E-0002; 9.92038013494127E-0001; 9.69075180425166E-0001; 9.52041667089839E-0001; 9.02691572257774E-0001; 1.34392707547331E-0001; 1.39233765454644E-0001; 1.39455340793114E-0001; 1.35949909967038E-0001; 1.75871792528070E-0001; 1.73355277864265E-0001; 1.73352735196446E-0001; 1.66463739980454E-0001; 1.01931738842326E-0001; 9.83465772182281E-0002; 9.78919845361046E-0002; 9.41707901837156E-0002; 2.21480896522588E-0002; 1.77131321193882E-0002; 1.75878149197616E-0002; 1.68026754212318E-0002;0
E02000417; 1.05947600000000E+0006; 5.93402000000001E+0003; 3.56005000000000E+0003; 1.00474078156772E+0000; 9.84269409926792E-0001; 9.48820034426944E-0001; 9.21843012909406E-0001; 4.83891313136600E-0001; 4.54151876681142E-0001; 4.62342472528550E-0001; 4.00674721410917E-0001; 1.49610800538583E+0000; 1.55640370752072E+0000; 1.36227590821971E+0000; 1.67066886049692E+0000; 6.25899578840654E+0000; 6.06667932218617E+0000; 5.90796760459392E+0000; 5.81754565464437E+0000; 1.66229789634442E+0000; 1.39507406357905E+0000; 1.42590023523475E+0000; 1.23684828449098E+0000; 2.01795607205568E-0001; 1.94583676421002E-0001; 1.97493596860521E-0001; 1.97493596860521E-0001; 1.08120778444262E-0002; 1.04648095963213E-0002; 1.03999459645003E-0002; 1.00050535880483E-0002; 5.09914343630644E-0002; 4.76064578559392E-0002; 4.79275436081429E-0002; 4.55524787639055E-0002; 9.25210426672367E-0001; 8.87750278586066E-0001; 8.72089482642673E-0001; 8.34051272455509E-0001; 1.13210203110485E-0001; 1.13795807494119E-0001; 1.13955380648150E-0001; 1.12606066260617E-0001; 1.50232360061649E-0001; 1.46746316965407E-0001; 1.46686301943938E-0001; 1.42517035775642E-0001; 6.47517905422395E-0002; 6.41665093992962E-0002; 6.38583532746980E-0002; 6.23440783882981E-0002; 1.04850660129033E-0002; 9.92984625414293E-0003; 9.85722484575859E-0003; 9.50877138178982E-0003;0
E02000418; 7.13387000000000E+0005; 5.33802000000000E+0003; 2.28899000000000E+0003; 1.23646567545075E+0000; 1.26766771925039E+0000; 1.28606954823070E+0000; 1.21283427575699E+0000; 4.39410994767498E-0001; 4.13809284979347E-0001; 3.98126493530416E-0001; 4.01284942376599E-0001; 1.03291422454947E+0000; 1.07454452616940E+0000; 9.40518634518554E-0001; 1.15343053854104E+0000; 8.62018699233311E+0000; 8.22465360162732E+0000; 8.01277221794983E+0000; 7.84952083332253E+0000; 5.83410371129869E-0001; 6.40466794224603E-0001; 6.77053466845501E-0001; 5.07191870272364E-0001; 2.58057336142161E-0001; 2.48833859017123E-0001; 2.52555573641934E-0001; 2.52555573641934E-0001; 1.16834444019840E-0002; 1.13765285601064E-0002; 1.13064403751521E-0002; 1.07721379788908E-0002; 4.39956978527918E-0002; 4.00606783180625E-0002; 4.03307898619047E-0002; 3.67452511398243E-0002; 8.49911573353465E-0001; 7.99371271216550E-0001; 7.85233300172981E-0001; 7.25319263363831E-0001; 1.11261473203849E-0001; 1.14592422194737E-0001; 1.14761241909639E-0001; 1.11956114324595E-0001; 1.39772002686291E-0001; 1.35688485809924E-0001; 1.35638239942171E-0001; 1.28196890935481E-0001; 7.01187485235476E-0002; 7.21852298488899E-0002; 7.18378292791735E-0002; 7.06344887521041E-0002; 1.11200186046686E-0002; 1.00963790632241E-0002; 1.00224504297791E-0002; 9.52031178962704E-0003;0
E02000419; 6.42438000000000E+0005; 5.87199000000000E+0003; 3.49201000000000E+0003; 1.47234380885338E+0000; 1.45901682945479E+0000; 1.42134871327277E+0000; 1.39379599496843E+0000; 7.90366409715979E-0001; 7.84503683108642E-0001; 7.47721710394853E-0001; 6.67987633467208E-0001; 1.69694039803653E+0000; 1.76533265594799E+0000; 1.54514510584189E+0000; 1.89492851723900E+0000; 1.03682119260276E+0001; 9.80301462489616E+0000; 9.65208379790564E+0000; 9.40145001430836E+0000; 2.11540694700372E+0000; 1.99686931038855E+0000; 1.52086918154147E+0000; 1.28537180163334E+0000; 3.20421268802216E-0001; 3.08968748486520E-0001; 3.13589772556060E-0001; 3.13589772556060E-0001; 2.52503800412928E-0002; 2.53971525507690E-0002; 2.52066681316909E-0002; 2.47414739067406E-0002; 8.64298174870696E-0002; 8.55049374485417E-0002; 8.60019383069014E-0002; 8.26471380903007E-0002; 1.53975841259155E+0000; 1.54162203254239E+0000; 1.50670527899563E+0000; 1.44948745547089E+0000; 5.54201978959688E-0001; 5.59896965556195E-0001; 5.61283486005885E-0001; 5.57570639050065E-0001; 2.68726604977293E-0001; 2.74502263146805E-0001; 2.74697367523808E-0001; 2.63533061506381E-0001; 1.69513008529253E-0001; 1.78797524743109E-0001; 1.78022082574399E-0001; 1.81892541171750E-0001; 3.88664621915935E-0002; 3.89318523653069E-0002; 3.86530556735777E-0002; 3.88232833540599E-0002;0
E02000420; 5.77282000000000E+0005; 6.04199000000000E+0003; 3.97899000000000E+0003; 1.35574690995256E+0000; 1.30294791626178E+0000; 1.31184708298987E+0000; 1.29772801305263E+0000; 1.03203618550727E+0000; 1.03144512248147E+0000; 1.10144584971244E+0000; 9.40700633969179E-0001; 2.15875437942306E+0000; 2.24576304903823E+0000; 1.96565276399422E+0000; 2.41064333300919E+0000; 9.45993426382513E+0000; 8.89560729869066E+0000; 8.43680733009590E+0000; 8.24288724365207E+0000; 1.40895642450033E+0000; 1.42766399442109E+0000; 1.00844586943959E+0000; 8.25408145135623E-0001; 3.69484393238862E-0001; 3.56279503418152E-0001; 3.61608760208186E-0001; 3.61608760208186E-0001; 3.08744905803972E-0002; 3.00267531459305E-0002; 2.98517478672967E-0002; 2.86136596757417E-0002; 1.08969755749898E-0001; 1.00818860179269E-0001; 1.01421392477571E-0001; 9.80761220836191E-0002; 2.02252275618356E+0000; 1.92085161041004E+0000; 1.88777304204925E+0000; 1.83382474815574E+0000; 4.65578704133252E-0001; 4.62588387948506E-0001; 4.63467764755381E-0001; 4.56255965307048E-0001; 3.82866265798982E-0001; 3.85192352909230E-0001; 3.85520809144044E-0001; 3.78797442507266E-0001; 2.91558003219591E-0001; 2.92892196004836E-0001; 2.91624643647726E-0001; 2.94028840458607E-0001; 7.34666227322341E-0002; 6.58676364640540E-0002; 6.53956165769366E-0002; 6.43194824228970E-0002;0
E02000421; 7.83895000000000E+0005; 5.92404000000000E+0003; 5.76099000000000E+0003; 7.52154801507669E-0001; 7.77348919825805E-0001; 8.09095320490254E-0001; 8.22707536342129E-0001; 7.07740567598266E-0001; 7.31768806633285E-0001; 6.98275043301071E-0001; 6.69932788792274E-0001; 3.09448681229760E+0000; 3.21920167355374E+0000; 2.81768149861418E+0000; 3.45553687954609E+0000; 6.00451203728857E+0000; 5.65932832596482E+0000; 5.69891346633095E+0000; 5.34172568366238E+0000; 2.60585480518617E+0000; 2.67983236502443E+0000; 2.60071392703821E+0000; 2.31611865825964E+0000; 2.85128404433766E-0001; 2.74936790440640E-0001; 2.79047512449613E-0001; 2.79047512449613E-0001; 4.23025157624520E-0002; 3.99665340511748E-0002; 3.97282904205003E-0002; 3.69656254342376E-0002; 1.63119414144350E-0001; 1.51622993958776E-0001; 1.52592132933189E-0001; 1.44941395998748E-0001; 2.82324207000396E+0000; 2.69775917885284E+0000; 2.65052228217244E+0000; 2.54501690583211E+0000; 5.55320272980600E-0001; 5.44722800186319E-0001; 5.45696453557157E-0001; 5.27533143606358E-0001; 5.53954012746500E-0001; 5.60304457884919E-0001; 5.60489839389717E-0001; 5.49126521085828E-0001; 4.46114984705953E-0001; 4.64022721568834E-0001; 4.61944060453768E-0001; 4.65275830640933E-0001; 1.24833546194406E-0001; 1.19357728956861E-0001; 1.18479897290782E-0001; 1.19960764943795E-0001;0
